county,precinct,office,district,party,candidate,votes,early voting,election day,provisional,mail
Siskiyou,P3112 WEED 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",16,12,4,1,11
Siskiyou,P4030 FOREST MTN,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",12,9,3,0,9
Siskiyou,P4110 YREKA 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",16,11,5,1,10
Siskiyou,P4112 YREKA 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",25,21,4,0,21
Siskiyou,P4115 YREKA 3,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",12,11,1,0,11
Siskiyou,P4116 YREKA 4,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",11,5,6,0,5
Siskiyou,P4118 YREKA 5,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",23,17,6,0,17
Siskiyou,P4121 YREKA 6,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",11,7,4,0,7
Siskiyou,P5003 GREENVIEW CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",23,16,7,0,16
Siskiyou,P5005 ETNA 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",17,14,3,0,14
Siskiyou,P5008 FT JONES 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",4,3,1,0,3
Siskiyou,P5011 HAPPY CAMP,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",13,7,6,0,7
Siskiyou,P5103 ETNA 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",21,15,6,0,15
Siskiyou,P5107 FT JONES 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ELIZABETH WARREN
(DEM) ",5,4,1,0,4
Siskiyou,M1001 BOGUS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,1,0,0,1
Siskiyou,M1009 MACDOEL,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,1,0,0,1
Siskiyou,M1014 PONDOSA CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M3013 WARREN,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M5000 HENLEY,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M5018 SEIAD,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,1,0,0,1
Siskiyou,P1000 MCCLOUD CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,0,1,0,0
Siskiyou,P1002 MONTAGUE 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P1105 DORRIS 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P2009 DUNSMUIR 3,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",2,2,0,0,2
Siskiyou,P2019 KINSTREY,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P2100 DUNSMUIR CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",2,2,0,0,2
Siskiyou,P2110 MT SHASTA 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",2,2,0,0,2
Siskiyou,P2111 MT SHASTA 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,0,1,0,0
Siskiyou,P2115 MT SHASTA 4,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,1,0,0,1
Siskiyou,P3000 BUTTEVILLE,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",2,2,0,0,2
Siskiyou,P3004 GRENADA,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,1,0,0,1
Siskiyou,P3007 LAKE SHASTINA E,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P3009 MAYTEN,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P3014 SISSON,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,1,0,0,1
Siskiyou,P3111 WEED 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P3112 WEED 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P4030 FOREST MTN,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P4110 YREKA 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P4112 YREKA 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P4115 YREKA 3,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,1,0,0,1
Siskiyou,P4116 YREKA 4,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,1,0,0,1
Siskiyou,P4118 YREKA 5,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P4121 YREKA 6,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P5003 GREENVIEW CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P5005 ETNA 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,1,0,0,1
Siskiyou,P5008 FT JONES 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P5011 HAPPY CAMP,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",1,1,0,1,0
Siskiyou,P5103 ETNA 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"MARIANNE WILLIAMSON
(DEM) ",0,0,0,0,0
Siskiyou,M1001 BOGUS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,0,1
Siskiyou,M1006 SHASTA CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,0,1
Siskiyou,M1009 MACDOEL,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",2,2,0,0,2
Siskiyou,M1014 PONDOSA CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,0,1
Siskiyou,M1117 TULELAKE 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M3013 WARREN,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",2,2,0,0,2
Siskiyou,M4032 GREENHORN CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M5000 HENLEY,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M5018 SEIAD,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,0,1
Siskiyou,M5025 WALKER CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,M5038 GREENHORN 5,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,0,1
Siskiyou,P1000 MCCLOUD CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",4,2,2,0,2
Siskiyou,P1002 MONTAGUE 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P1003 WILLOW CREEK,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P1026 BIG SPRINGS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",2,1,1,0,1
Siskiyou,P1105 DORRIS 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P1110 MONTAGUE 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",2,2,0,0,2
Siskiyou,P2009 DUNSMUIR 3,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P2014 MT SHASTA 3,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P2015 MT SHASTA 5,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,0,1,0,0
Siskiyou,P2019 KINSTREY,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",3,3,0,0,3
Siskiyou,P2100 DUNSMUIR CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P2110 MT SHASTA 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",2,2,0,0,2
Siskiyou,P2111 MT SHASTA 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,0,1
Siskiyou,P2115 MT SHASTA 4,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",3,3,0,0,3
Siskiyou,P3000 BUTTEVILLE,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P3004 GRENADA,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P3006 LAKE SHASTINA M,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",3,3,0,0,3
Siskiyou,P3007 LAKE SHASTINA E,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",2,2,0,0,2
Siskiyou,P3009 MAYTEN,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P3014 SISSON,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,1,0
Siskiyou,P3111 WEED 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,0,1,0,0
Siskiyou,P3112 WEED 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,0,1
Siskiyou,P4030 FOREST MTN,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,0,1
Siskiyou,P4110 YREKA 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P4112 YREKA 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,0,1
Siskiyou,P4115 YREKA 3,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",3,3,0,1,2
Siskiyou,P4116 YREKA 4,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P4118 YREKA 5,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P4121 YREKA 6,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",2,2,0,0,2
Siskiyou,P5003 GREENVIEW CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P5005 ETNA 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P5008 FT JONES 2,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,0,1
Siskiyou,P5011 HAPPY CAMP,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",2,2,0,0,2
Siskiyou,P5103 ETNA 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",0,0,0,0,0
Siskiyou,P5107 FT JONES 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ANDREW YANG
(DEM) ",1,1,0,0,1
Siskiyou,M1001 BOGUS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M1006 SHASTA CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",1,1,0,0,1
Siskiyou,M1009 MACDOEL,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M1014 PONDOSA CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M1015 MCCLOUD 3,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M1060 BUTTE CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M1117 TULELAKE 1,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M3002 GAZELLE CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M3013 WARREN,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M4001 DELPHIC CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M4032 GREENHORN CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M5000 HENLEY,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M5001 CALLAHAN CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M5009 KLAMATH CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M5012 HORNBROOK,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M5018 SEIAD,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M5025 WALKER CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
Siskiyou,M5026 COTTONWOOD CONS,PRESIDENTIAL PREFERENCE - DEMOCRATIC,COUNTY-WIDE,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III
(DEM) ",0,0,0,0,0
